Order ID,Order Date,Ship Date,Days for Shipment,Ship Mode,Customer ID,Segment,City,Region,Product ID,Category,Total Revenue,Sold Quantity,Discount,Discount Amount,Profit,Profit Margin,Cost of Goods Sold (COGS),Cost per Quantity
CA-2013-110366,2013-09-06,2013-09-08,2,Second Class,JD-15895,Corporate,Philadelphia,East,FUR-FU-10004848,Furnishings,$82.80,2,20%,$16.56,$10.35,13%,$72.45,$36.23
CA-2014-106180,2014-09-19,2014-09-24,5,Standard Class,SH-19975,Corporate,San Francisco,West,OFF-AR-10000940,Art,$8.82,3,0%,$0.00,$2.38,27%,$6.44,$2.15
CA-2014-106180,2014-09-19,2014-09-24,5,Standard Class,SH-19975,Corporate,San Francisco,West,OFF-EN-10004030,Envelopes,$10.86,3,0%,$0.00,$5.10,47%,$5.76,$1.92
CA-2014-106180,2014-09-19,2014-09-24,5,Standard Class,SH-19975,Corporate,San Francisco,West,OFF-PA-10004327,Paper,$143.70,3,0%,$0.00,$68.98,48%,$74.72,$24.91
CA-2014-155376,2014-12-23,2014-12-28,5,Standard Class,SG-20080,Consumer,Independence,Central,OFF-AP-10001058,Appliances,$839.43,3,0%,$0.00,$218.25,26%,$621.18,$207.06
CA-2012-110744,2012-09-07,2012-09-12,5,Standard Class,HA-14920,Consumer,Pasadena,West,OFF-ST-10003656,Storage,$671.93,7,0%,$0.00,$20.16,3%,$651.77,$93.11
CA-2011-110072,2011-10-22,2011-10-28,6,Standard Class,MG-17680,Home Office,Newark,East,FUR-FU-10000521,Furnishings,$93.89,4,20%,$18.78,$12.91,14%,$80.98,$20.24
CA-2013-114489,2013-12-06,2013-12-10,4,Standard Class,JE-16165,Corporate,Franklin,Central,TEC-PH-10000215,Phones,$384.45,11,0%,$0.00,$103.80,27%,$280.65,$25.51
CA-2013-114489,2013-12-06,2013-12-10,4,Standard Class,JE-16165,Corporate,Franklin,Central,TEC-PH-10001448,Phones,$149.97,3,0%,$0.00,$6.00,4%,$143.97,$47.99
CA-2013-114489,2013-12-06,2013-12-10,4,Standard Class,JE-16165,Corporate,Franklin,Central,FUR-CH-10000454,Chairs,"$1,951.84",8,0%,$0.00,$585.55,30%,"$1,366.29",$170.79
CA-2013-114489,2013-12-06,2013-12-10,4,Standard Class,JE-16165,Corporate,Franklin,Central,OFF-BI-10002735,Binders,$171.55,5,0%,$0.00,$80.63,47%,$90.92,$18.18
CA-2013-158834,2013-03-14,2013-03-17,3,First Class,TW-21025,Home Office,Scottsdale,West,OFF-AP-10000326,Appliances,$157.92,5,20%,$31.58,$17.77,11%,$140.15,$28.03
CA-2013-158834,2013-03-14,2013-03-17,3,First Class,TW-21025,Home Office,Scottsdale,West,TEC-PH-10001254,Phones,$203.18,2,20%,$40.64,$15.24,8%,$187.95,$93.97
CA-2012-124919,2012-05-31,2012-06-02,2,First Class,SP-20650,Corporate,San Jose,West,OFF-PA-10001950,Paper,$58.38,7,0%,$0.00,$26.27,45%,$32.11,$4.59
CA-2012-124919,2012-05-31,2012-06-02,2,First Class,SP-20650,Corporate,San Jose,West,OFF-PA-10002254,Paper,$105.52,4,0%,$0.00,$48.54,46%,$56.98,$14.25
CA-2012-124919,2012-05-31,2012-06-02,2,First Class,SP-20650,Corporate,San Jose,West,OFF-ST-10001590,Storage,$80.88,6,0%,$0.00,$21.03,26%,$59.85,$9.98
CA-2012-118948,2012-05-28,2012-06-03,6,Standard Class,NK-18490,Home Office,Seattle,West,OFF-AR-10001547,Art,$6.63,3,0%,$0.00,$1.79,27%,$4.84,$1.61
CA-2011-104269,2011-03-01,2011-03-06,5,Second Class,DB-13060,Consumer,Seattle,West,FUR-CH-10004063,Chairs,$457.57,2,20%,$91.51,$51.48,11%,$406.09,$203.05
CA-2013-114104,2013-11-21,2013-11-25,4,Standard Class,NP-18670,Consumer,Edmond,Central,OFF-LA-10002475,Labels,$14.62,2,0%,$0.00,$6.87,47%,$7.75,$3.87
CA-2013-114104,2013-11-21,2013-11-25,4,Standard Class,NP-18670,Consumer,Edmond,Central,TEC-PH-10004536,Phones,$944.93,7,0%,$0.00,$236.23,25%,$708.70,$101.24
CA-2013-162733,2013-05-12,2013-05-13,1,First Class,TT-21070,Consumer,Los Angeles,West,OFF-PA-10002751,Paper,$5.98,1,0%,$0.00,$2.69,45%,$3.29,$3.29
CA-2012-119697,2012-12-28,2012-12-31,3,Second Class,EM-13960,Consumer,Philadelphia,East,TEC-AC-10003657,Accessories,$54.38,2,20%,$10.88,$1.36,3%,$53.02,$26.51
CA-2013-154508,2013-11-17,2013-11-21,4,Standard Class,RD-19900,Consumer,Carlsbad,West,OFF-EN-10001990,Envelopes,$28.40,5,0%,$0.00,$13.35,47%,$15.05,$3.01
CA-2013-113817,2013-11-08,2013-11-12,4,Standard Class,MJ-17740,Consumer,Seattle,West,OFF-BI-10004002,Binders,$27.68,2,20%,$5.54,$9.69,35%,$17.99,$9.00
CA-2011-139892,2011-09-08,2011-09-12,4,Standard Class,BM-11140,Consumer,San Antonio,Central,OFF-AR-10004441,Art,$9.94,3,20%,$1.99,$2.73,28%,$7.20,$2.40
CA-2011-139892,2011-09-08,2011-09-12,4,Standard Class,BM-11140,Consumer,San Antonio,Central,TEC-MA-10000822,Machines,"$8,159.95",8,40%,"$3,263.98","-$1,359.99",-17%,"$9,519.94","$1,189.99"
CA-2011-139892,2011-09-08,2011-09-12,4,Standard Class,BM-11140,Consumer,San Antonio,Central,OFF-ST-10000991,Storage,$275.93,3,20%,$55.19,-$58.63,-21%,$334.56,$111.52
CA-2011-139892,2011-09-08,2011-09-12,4,Standard Class,BM-11140,Consumer,San Antonio,Central,FUR-CH-10004287,Chairs,"$1,740.06",9,30%,$522.02,-$24.86,-1%,"$1,764.92",$196.10
CA-2011-139892,2011-09-08,2011-09-12,4,Standard Class,BM-11140,Consumer,San Antonio,Central,OFF-AR-10002656,Art,$32.06,6,20%,$6.41,$6.81,21%,$25.25,$4.21
CA-2011-139892,2011-09-08,2011-09-12,4,Standard Class,BM-11140,Consumer,San Antonio,Central,OFF-AP-10002518,Appliances,$177.98,5,80%,$142.38,-$453.85,-255%,$631.83,$126.37
CA-2011-139892,2011-09-08,2011-09-12,4,Standard Class,BM-11140,Consumer,San Antonio,Central,TEC-PH-10003931,Phones,$143.98,3,20%,$28.80,$9.00,6%,$134.98,$44.99
CA-2011-118962,2011-08-05,2011-08-09,4,Standard Class,CS-12130,Consumer,Los Angeles,West,OFF-PA-10000659,Paper,$20.94,3,0%,$0.00,$9.84,47%,$11.10,$3.70
CA-2011-118962,2011-08-05,2011-08-09,4,Standard Class,CS-12130,Consumer,Los Angeles,West,OFF-PA-10001144,Paper,$110.96,2,0%,$0.00,$53.26,48%,$57.70,$28.85
CA-2011-118962,2011-08-05,2011-08-09,4,Standard Class,CS-12130,Consumer,Los Angeles,West,FUR-CH-10003817,Chairs,$340.14,7,20%,$68.03,$21.26,6%,$318.89,$45.56
US-2011-100853,2011-09-14,2011-09-19,5,Standard Class,JB-15400,Corporate,Chicago,Central,OFF-AP-10000891,Appliances,$52.45,2,80%,$41.96,-$131.12,-250%,$183.57,$91.78
US-2011-100853,2011-09-14,2011-09-19,5,Standard Class,JB-15400,Corporate,Chicago,Central,OFF-LA-10003148,Labels,$20.16,4,20%,$4.03,$6.55,33%,$13.61,$3.40
US-2014-152366,2014-04-22,2014-04-26,4,Second Class,SJ-20500,Consumer,Houston,Central,OFF-AP-10002684,Appliances,$97.26,4,80%,$77.81,-$243.16,-250%,$340.42,$85.11
US-2012-101511,2012-11-21,2012-11-23,2,Second Class,JE-15745,Consumer,Newark,East,FUR-CH-10004698,Chairs,$396.80,7,30%,$119.04,-$11.34,-3%,$408.14,$58.31
US-2012-101511,2012-11-21,2012-11-23,2,Second Class,JE-15745,Consumer,Newark,East,OFF-SU-10002189,Supplies,$15.88,5,20%,$3.18,-$3.77,-24%,$19.65,$3.93
CA-2012-137225,2012-12-15,2012-12-19,4,Standard Class,JK-15640,Home Office,New York City,East,OFF-AR-10001940,Art,$3.28,1,0%,$0.00,$1.41,43%,$1.87,$1.87
CA-2011-166191,2011-12-05,2011-12-09,4,Second Class,DK-13150,Corporate,Decatur,Central,OFF-ST-10003455,Storage,$24.82,2,20%,$4.96,$1.86,8%,$22.95,$11.48
CA-2011-166191,2011-12-05,2011-12-09,4,Second Class,DK-13150,Corporate,Decatur,Central,TEC-AC-10004659,Accessories,$408.74,7,20%,$81.75,$76.64,19%,$332.10,$47.44
CA-2011-158274,2011-11-19,2011-11-24,5,Second Class,RM-19675,Home Office,Monroe,South,TEC-PH-10003273,Phones,$503.96,4,0%,$0.00,$131.03,26%,$372.93,$93.23
CA-2011-158274,2011-11-19,2011-11-24,5,Second Class,RM-19675,Home Office,Monroe,South,TEC-PH-10004896,Phones,$149.95,5,0%,$0.00,$41.99,28%,$107.96,$21.59
CA-2011-158274,2011-11-19,2011-11-24,5,Second Class,RM-19675,Home Office,Monroe,South,TEC-AC-10002345,Accessories,$29.00,2,0%,$0.00,$7.25,25%,$21.75,$10.88
CA-2013-105018,2013-11-29,2013-12-03,4,Standard Class,SK-19990,Consumer,Fairfield,East,OFF-BI-10001890,Binders,$7.16,2,0%,$0.00,$3.44,48%,$3.72,$1.86
CA-2011-123260,2011-08-26,2011-08-30,4,Standard Class,FM-14290,Home Office,Los Angeles,West,TEC-AC-10002323,Accessories,$176.80,8,0%,$0.00,$22.98,13%,$153.82,$19.23
CA-2013-157000,2013-07-17,2013-07-23,6,Standard Class,AM-10360,Corporate,Grand Prairie,Central,OFF-ST-10001328,Storage,$37.22,3,20%,$7.44,$3.72,10%,$33.50,$11.17
CA-2013-157000,2013-07-17,2013-07-23,6,Standard Class,AM-10360,Corporate,Grand Prairie,Central,OFF-PA-10001950,Paper,$20.02,3,20%,$4.00,$6.26,31%,$13.76,$4.59
CA-2012-102281,2012-10-12,2012-10-14,2,First Class,MP-17470,Home Office,New York City,East,FUR-BO-10002613,Bookcases,$899.14,4,20%,$179.83,$112.39,13%,$786.74,$196.69
CA-2012-102281,2012-10-12,2012-10-14,2,First Class,MP-17470,Home Office,New York City,East,TEC-PH-10001552,Phones,$71.76,6,0%,$0.00,$20.09,28%,$51.67,$8.61
CA-2012-102281,2012-10-12,2012-10-14,2,First Class,MP-17470,Home Office,New York City,East,OFF-PA-10000061,Paper,$51.84,8,0%,$0.00,$24.88,48%,$26.96,$3.37
CA-2012-102281,2012-10-12,2012-10-14,2,First Class,MP-17470,Home Office,New York City,East,FUR-BO-10002545,Bookcases,$626.35,3,20%,$125.27,$46.98,8%,$579.38,$193.13
CA-2012-102281,2012-10-12,2012-10-14,2,First Class,MP-17470,Home Office,New York City,East,OFF-AR-10003514,Art,$19.90,5,0%,$0.00,$6.57,33%,$13.33,$2.67
CA-2012-131457,2012-10-31,2012-11-06,6,Standard Class,MZ-17515,Corporate,Redlands,West,OFF-EN-10001509,Envelopes,$14.28,7,0%,$0.00,$6.71,47%,$7.57,$1.08
CA-2011-140004,2011-03-21,2011-03-25,4,Standard Class,CB-12025,Consumer,Hamilton,East,OFF-AR-10004685,Art,$7.41,2,20%,$1.48,$1.20,16%,$6.20,$3.10
CA-2011-140004,2011-03-21,2011-03-25,4,Standard Class,CB-12025,Consumer,Hamilton,East,OFF-AR-10004027,Art,$6.05,3,20%,$1.21,$1.59,26%,$4.46,$1.49
CA-2014-107720,2014-11-07,2014-11-14,7,Standard Class,VM-21685,Home Office,Westfield,East,OFF-ST-10001414,Storage,$46.26,3,0%,$0.00,$12.03,26%,$34.23,$11.41
US-2014-124303,2014-07-07,2014-07-14,7,Standard Class,FH-14365,Corporate,Philadelphia,East,OFF-BI-10000343,Binders,$2.95,2,70%,$2.06,-$2.26,-77%,$5.20,$2.60
US-2014-124303,2014-07-07,2014-07-14,7,Standard Class,FH-14365,Corporate,Philadelphia,East,OFF-PA-10002749,Paper,$16.06,3,20%,$3.21,$5.82,36%,$10.24,$3.41
CA-2014-105074,2014-06-25,2014-06-30,5,Standard Class,MB-17305,Consumer,Akron,East,OFF-PA-10002666,Paper,$21.74,3,20%,$4.35,$6.80,31%,$14.95,$4.98
CA-2011-133690,2011-08-03,2011-08-05,2,First Class,BS-11755,Consumer,Denver,West,FUR-TA-10004289,Tables,$218.75,2,50%,$109.38,-$161.88,-74%,$380.63,$190.31
CA-2011-133690,2011-08-03,2011-08-05,2,First Class,BS-11755,Consumer,Denver,West,OFF-AP-10003622,Appliances,$2.60,1,20%,$0.52,$0.29,11%,$2.31,$2.31
US-2014-116701,2014-12-18,2014-12-22,4,Second Class,LC-17140,Consumer,Dallas,Central,OFF-AP-10003217,Appliances,$66.28,2,80%,$53.03,-$178.97,-270%,$245.25,$122.63
CA-2014-126382,2014-06-04,2014-06-08,4,Standard Class,HK-14890,Corporate,Franklin,South,FUR-FU-10002960,Furnishings,$35.17,7,20%,$7.03,$9.67,28%,$25.50,$3.64
CA-2014-108329,2014-12-10,2014-12-15,5,Standard Class,LE-16810,Consumer,Whittier,West,TEC-PH-10001918,Phones,$444.77,4,20%,$88.95,$44.48,10%,$400.29,$100.07
CA-2014-135860,2014-12-02,2014-12-08,6,Standard Class,JH-15985,Consumer,Saginaw,Central,OFF-ST-10000642,Storage,$83.92,4,0%,$0.00,$5.87,7%,$78.05,$19.51
CA-2014-135860,2014-12-02,2014-12-08,6,Standard Class,JH-15985,Consumer,Saginaw,Central,TEC-PH-10001700,Phones,$131.98,2,0%,$0.00,$35.63,27%,$96.35,$48.17
CA-2014-135860,2014-12-02,2014-12-08,6,Standard Class,JH-15985,Consumer,Saginaw,Central,OFF-BI-10003274,Binders,$15.92,4,0%,$0.00,$7.48,47%,$8.44,$2.11
CA-2014-135860,2014-12-02,2014-12-08,6,Standard Class,JH-15985,Consumer,Saginaw,Central,OFF-FA-10000134,Fasteners,$52.29,9,0%,$0.00,$16.21,31%,$36.08,$4.01
CA-2014-135860,2014-12-02,2014-12-08,6,Standard Class,JH-15985,Consumer,Saginaw,Central,OFF-ST-10001522,Storage,$91.99,1,0%,$0.00,$3.68,4%,$88.31,$88.31
CA-2012-101007,2012-02-09,2012-02-13,4,Second Class,MS-17980,Corporate,Dallas,Central,TEC-AC-10001266,Accessories,$20.80,2,20%,$4.16,$6.50,31%,$14.30,$7.15
CA-2012-146262,2012-01-02,2012-01-09,7,Standard Class,VW-21775,Corporate,Medina,East,OFF-LA-10004544,Labels,$23.68,2,20%,$4.74,$8.88,38%,$14.80,$7.40
CA-2012-146262,2012-01-02,2012-01-09,7,Standard Class,VW-21775,Corporate,Medina,East,FUR-BO-10004695,Bookcases,$452.45,5,50%,$226.23,-$244.32,-54%,$696.77,$139.35
CA-2012-146262,2012-01-02,2012-01-09,7,Standard Class,VW-21775,Corporate,Medina,East,TEC-PH-10002844,Phones,$62.98,3,40%,$25.19,-$14.70,-23%,$77.68,$25.89
CA-2012-146262,2012-01-02,2012-01-09,7,Standard Class,VW-21775,Corporate,Medina,East,TEC-MA-10000864,Machines,"$1,188.00",9,70%,$831.60,-$950.40,-80%,"$2,138.40",$237.60
CA-2012-146262,2012-01-02,2012-01-09,7,Standard Class,VW-21775,Corporate,Medina,East,TEC-AC-10000109,Accessories,$89.58,2,20%,$17.92,$4.48,5%,$85.10,$42.55
CA-2013-130162,2013-10-29,2013-11-02,4,Standard Class,JH-15910,Consumer,Los Angeles,West,OFF-ST-10001328,Storage,$93.06,6,0%,$0.00,$26.06,28%,$67.00,$11.17
CA-2013-130162,2013-10-29,2013-11-02,4,Standard Class,JH-15910,Consumer,Los Angeles,West,TEC-PH-10002563,Phones,$302.38,3,20%,$60.48,$22.68,8%,$279.70,$93.23
CA-2012-169397,2012-12-24,2012-12-27,3,First Class,JB-15925,Consumer,Dublin,East,OFF-FA-10000585,Fasteners,$5.58,2,20%,$1.12,$1.81,33%,$3.77,$1.88
CA-2012-169397,2012-12-24,2012-12-27,3,First Class,JB-15925,Consumer,Dublin,East,OFF-PA-10004000,Paper,$22.70,6,20%,$4.54,$8.23,36%,$14.47,$2.41
CA-2012-169397,2012-12-24,2012-12-27,3,First Class,JB-15925,Consumer,Dublin,East,OFF-BI-10002852,Binders,$19.78,4,70%,$13.84,-$13.84,-70%,$33.62,$8.40
CA-2012-169397,2012-12-24,2012-12-27,3,First Class,JB-15925,Consumer,Dublin,East,FUR-FU-10000087,Furnishings,$72.70,4,20%,$14.54,$19.08,26%,$53.62,$13.40
CA-2012-169397,2012-12-24,2012-12-27,3,First Class,JB-15925,Consumer,Dublin,East,TEC-MA-10001148,Machines,$479.99,4,70%,$335.99,-$383.99,-80%,$863.98,$215.99
CA-2012-169397,2012-12-24,2012-12-27,3,First Class,JB-15925,Consumer,Dublin,East,OFF-AR-10001958,Art,$27.17,2,20%,$5.43,$2.72,10%,$24.45,$12.23
CA-2012-163055,2012-08-09,2012-08-16,7,Standard Class,DS-13180,Corporate,Detroit,Central,OFF-AR-10001026,Art,$2.20,1,0%,$0.00,$0.97,44%,$1.23,$1.23
CA-2012-163055,2012-08-09,2012-08-16,7,Standard Class,DS-13180,Corporate,Detroit,Central,FUR-TA-10003748,Tables,$622.45,5,0%,$0.00,$136.94,22%,$485.51,$97.10
CA-2012-163055,2012-08-09,2012-08-16,7,Standard Class,DS-13180,Corporate,Detroit,Central,OFF-ST-10002485,Storage,$21.98,1,0%,$0.00,$0.22,1%,$21.76,$21.76
US-2012-145436,2012-02-28,2012-03-04,5,Standard Class,VD-21670,Consumer,Columbia,South,FUR-CH-10004860,Chairs,$161.57,2,20%,$32.31,-$28.27,-18%,$189.84,$94.92
US-2012-145436,2012-02-28,2012-03-04,5,Standard Class,VD-21670,Consumer,Columbia,South,FUR-CH-10004477,Chairs,$389.70,8,20%,$77.94,$43.84,11%,$345.86,$43.23
US-2011-156216,2011-09-13,2011-09-17,4,Standard Class,EA-14035,Corporate,Charlotte,South,OFF-BI-10001679,Binders,$18.65,7,70%,$13.05,-$12.43,-67%,$31.08,$4.44
US-2014-100930,2014-04-08,2014-04-13,5,Standard Class,CS-12400,Home Office,Tampa,South,FUR-TA-10001705,Tables,$233.86,2,45%,$105.24,-$102.05,-44%,$335.91,$167.95
US-2014-100930,2014-04-08,2014-04-13,5,Standard Class,CS-12400,Home Office,Tampa,South,FUR-TA-10003473,Tables,$620.61,3,45%,$279.28,-$248.25,-40%,$868.86,$289.62
US-2014-100930,2014-04-08,2014-04-13,5,Standard Class,CS-12400,Home Office,Tampa,South,OFF-BI-10001679,Binders,$5.33,2,70%,$3.73,-$3.55,-67%,$8.88,$4.44
US-2014-100930,2014-04-08,2014-04-13,5,Standard Class,CS-12400,Home Office,Tampa,South,FUR-FU-10004017,Furnishings,$258.07,3,20%,$51.61,$0.00,0%,$258.07,$86.02
US-2014-100930,2014-04-08,2014-04-13,5,Standard Class,CS-12400,Home Office,Tampa,South,TEC-AC-10003832,Accessories,$617.98,3,20%,$123.60,-$7.72,-1%,$625.70,$208.57
CA-2014-160514,2014-11-13,2014-11-17,4,Standard Class,DB-13120,Corporate,Santa Clara,West,OFF-PA-10002479,Paper,$10.56,2,0%,$0.00,$4.75,45%,$5.81,$2.90
CA-2013-157749,2013-06-05,2013-06-10,5,Second Class,KL-16645,Consumer,Chicago,Central,OFF-PA-10003349,Paper,$25.92,5,20%,$5.18,$9.40,36%,$16.52,$3.30
CA-2013-157749,2013-06-05,2013-06-10,5,Second Class,KL-16645,Consumer,Chicago,Central,FUR-FU-10000576,Furnishings,$419.68,5,60%,$251.81,-$356.73,-85%,$776.41,$155.28
CA-2013-157749,2013-06-05,2013-06-10,5,Second Class,KL-16645,Consumer,Chicago,Central,FUR-FU-10004351,Furnishings,$11.69,3,60%,$7.01,-$4.68,-40%,$16.36,$5.45
CA-2013-157749,2013-06-05,2013-06-10,5,Second Class,KL-16645,Consumer,Chicago,Central,TEC-PH-10000011,Phones,$31.98,2,20%,$6.40,$11.19,35%,$20.79,$10.39
CA-2013-157749,2013-06-05,2013-06-10,5,Second Class,KL-16645,Consumer,Chicago,Central,FUR-TA-10002607,Tables,$177.23,5,50%,$88.61,-$120.51,-68%,$297.74,$59.55
CA-2013-157749,2013-06-05,2013-06-10,5,Second Class,KL-16645,Consumer,Chicago,Central,FUR-FU-10002505,Furnishings,$4.04,3,60%,$2.43,-$2.83,-70%,$6.87,$2.29
CA-2013-157749,2013-06-05,2013-06-10,5,Second Class,KL-16645,Consumer,Chicago,Central,OFF-AR-10004685,Art,$7.41,2,20%,$1.48,$1.20,16%,$6.20,$3.10
CA-2011-131926,2011-06-01,2011-06-06,5,Second Class,DW-13480,Home Office,Lakeville,Central,FUR-CH-10004063,Chairs,"$2,001.86",7,0%,$0.00,$580.54,29%,"$1,421.32",$203.05
CA-2011-131926,2011-06-01,2011-06-06,5,Second Class,DW-13480,Home Office,Lakeville,Central,OFF-ST-10002276,Storage,$166.72,2,0%,$0.00,$41.68,25%,$125.04,$62.52
CA-2011-131926,2011-06-01,2011-06-06,5,Second Class,DW-13480,Home Office,Lakeville,Central,OFF-PA-10004082,Paper,$47.88,6,0%,$0.00,$23.94,50%,$23.94,$3.99
CA-2011-131926,2011-06-01,2011-06-06,5,Second Class,DW-13480,Home Office,Lakeville,Central,OFF-AP-10002945,Appliances,"$1,503.25",5,0%,$0.00,$496.07,33%,"$1,007.18",$201.44
CA-2011-131926,2011-06-01,2011-06-06,5,Second Class,DW-13480,Home Office,Lakeville,Central,OFF-PA-10000061,Paper,$25.92,4,0%,$0.00,$12.44,48%,$13.48,$3.37
CA-2013-154739,2013-12-11,2013-12-16,5,Second Class,LH-17155,Consumer,San Francisco,West,FUR-CH-10002965,Chairs,$321.57,2,20%,$64.31,$28.14,9%,$293.43,$146.72
CA-2013-145625,2013-09-12,2013-09-18,6,Standard Class,KC-16540,Consumer,San Diego,West,OFF-PA-10004569,Paper,$7.61,1,0%,$0.00,$3.58,47%,$4.03,$4.03
CA-2013-145625,2013-09-12,2013-09-18,6,Standard Class,KC-16540,Consumer,San Diego,West,TEC-AC-10003832,Accessories,"$3,347.37",13,0%,$0.00,$636.00,19%,"$2,711.37",$208.57
CA-2013-146941,2013-12-11,2013-12-14,3,First Class,DL-13315,Consumer,New York City,East,OFF-ST-10001228,Storage,$80.58,6,0%,$0.00,$22.56,28%,$58.02,$9.67
CA-2013-146941,2013-12-11,2013-12-14,3,First Class,DL-13315,Consumer,New York City,East,OFF-EN-10003296,Envelopes,$361.92,4,0%,$0.00,$162.86,45%,$199.06,$49.76
US-2012-159982,2012-11-28,2012-12-04,6,Standard Class,DR-12880,Corporate,Chicago,Central,FUR-FU-10002505,Furnishings,$12.13,9,60%,$7.28,-$8.49,-70%,$20.62,$2.29
US-2012-159982,2012-11-28,2012-12-04,6,Standard Class,DR-12880,Corporate,Chicago,Central,OFF-ST-10004804,Storage,$82.37,2,20%,$16.47,-$19.56,-24%,$101.93,$50.97
US-2012-159982,2012-11-28,2012-12-04,6,Standard Class,DR-12880,Corporate,Chicago,Central,OFF-ST-10001590,Storage,$53.92,5,20%,$10.78,$4.04,8%,$49.88,$9.98
US-2012-159982,2012-11-28,2012-12-04,6,Standard Class,DR-12880,Corporate,Chicago,Central,TEC-PH-10001580,Phones,$647.90,6,20%,$129.58,$56.69,9%,$591.21,$98.54
CA-2014-163139,2014-12-02,2014-12-04,2,Second Class,CC-12670,Consumer,New York City,East,TEC-AC-10000290,Accessories,$20.37,3,0%,$0.00,$6.93,34%,$13.44,$4.48
CA-2014-163139,2014-12-02,2014-12-04,2,Second Class,CC-12670,Consumer,New York City,East,OFF-ST-10002790,Storage,$221.55,3,0%,$0.00,$6.65,3%,$214.90,$71.63
CA-2014-163139,2014-12-02,2014-12-04,2,Second Class,CC-12670,Consumer,New York City,East,OFF-BI-10003460,Binders,$17.52,5,20%,$3.50,$6.13,35%,$11.39,$2.28
US-2014-155299,2014-06-09,2014-06-13,4,Standard Class,Dl-13600,Corporate,Pasadena,Central,OFF-AP-10002203,Appliances,$1.62,2,80%,$1.30,-$4.47,-275%,$6.09,$3.05
US-2011-106992,2011-09-19,2011-09-21,2,Second Class,SB-20290,Corporate,Houston,Central,TEC-MA-10000822,Machines,"$3,059.98",3,40%,"$1,223.99",-$510.00,-17%,"$3,569.98","$1,189.99"
US-2011-106992,2011-09-19,2011-09-21,2,Second Class,SB-20290,Corporate,Houston,Central,TEC-MA-10003353,Machines,"$2,519.96",7,40%,"$1,007.98",-$252.00,-10%,"$2,771.95",$395.99
CA-2013-125318,2013-06-07,2013-06-14,7,Standard Class,RC-19825,Consumer,Chicago,Central,TEC-PH-10001433,Phones,$328.22,4,20%,$65.64,$28.72,9%,$299.50,$74.88
CA-2012-155040,2012-11-10,2012-11-15,5,Standard Class,AH-10210,Consumer,Brentwood,West,TEC-AC-10004469,Accessories,$79.90,2,0%,$0.00,$35.16,44%,$44.74,$22.37
CA-2014-136826,2014-06-17,2014-06-21,4,Standard Class,CB-12535,Corporate,Chapel Hill,South,OFF-AR-10003602,Art,$14.02,3,20%,$2.80,$4.73,34%,$9.29,$3.10
CA-2013-111010,2013-01-22,2013-01-28,6,Standard Class,PG-18895,Consumer,Morristown,East,OFF-FA-10003472,Fasteners,$7.56,6,0%,$0.00,$0.30,4%,$7.26,$1.21
US-2014-145366,2014-12-10,2014-12-14,4,Standard Class,CA-12310,Corporate,Cincinnati,East,OFF-ST-10004180,Storage,$37.21,1,20%,$7.44,-$7.44,-20%,$44.65,$44.65
US-2014-145366,2014-12-10,2014-12-14,4,Standard Class,CA-12310,Corporate,Cincinnati,East,OFF-EN-10004386,Envelopes,$57.58,3,20%,$11.52,$21.59,38%,$35.99,$12.00
CA-2014-163979,2014-12-29,2015-01-03,5,Second Class,KH-16690,Corporate,San Francisco,West,OFF-ST-10003208,Storage,$725.84,4,0%,$0.00,$210.49,29%,$515.35,$128.84
CA-2012-155334,2012-07-30,2012-07-31,1,First Class,HA-14920,Consumer,San Francisco,West,TEC-AC-10003628,Accessories,$209.93,7,0%,$0.00,$92.37,44%,$117.56,$16.79
CA-2012-155334,2012-07-30,2012-07-31,1,First Class,HA-14920,Consumer,San Francisco,West,FUR-FU-10003274,Furnishings,$5.28,3,0%,$0.00,$2.32,44%,$2.96,$0.99
CA-2012-155334,2012-07-30,2012-07-31,1,First Class,HA-14920,Consumer,San Francisco,West,OFF-BI-10002557,Binders,$10.92,3,20%,$2.18,$4.10,38%,$6.83,$2.28
CA-2014-118136,2014-09-17,2014-09-18,1,First Class,BB-10990,Corporate,Inglewood,West,OFF-PA-10002615,Paper,$8.82,2,0%,$0.00,$4.06,46%,$4.76,$2.38
CA-2014-118136,2014-09-17,2014-09-18,1,First Class,BB-10990,Corporate,Inglewood,West,OFF-AR-10001427,Art,$5.98,1,0%,$0.00,$1.55,26%,$4.43,$4.43
CA-2014-132976,2014-10-14,2014-10-18,4,Standard Class,AG-10495,Corporate,Philadelphia,East,OFF-PA-10000673,Paper,$11.65,2,20%,$2.33,$4.08,35%,$7.57,$3.79
CA-2014-132976,2014-10-14,2014-10-18,4,Standard Class,AG-10495,Corporate,Philadelphia,East,OFF-PA-10004470,Paper,$18.18,4,20%,$3.64,$5.91,33%,$12.27,$3.07
CA-2014-132976,2014-10-14,2014-10-18,4,Standard Class,AG-10495,Corporate,Philadelphia,East,OFF-ST-10000876,Storage,$59.71,6,20%,$11.94,$5.97,10%,$53.74,$8.96
CA-2014-132976,2014-10-14,2014-10-18,4,Standard Class,AG-10495,Corporate,Philadelphia,East,OFF-LA-10002043,Labels,$24.84,3,20%,$4.97,$8.69,35%,$16.15,$5.38
US-2012-161991,2012-09-26,2012-09-28,2,Second Class,SC-20725,Consumer,Houston,Central,OFF-BI-10004967,Binders,$2.08,5,80%,$1.66,-$3.43,-165%,$5.51,$1.10
